"","municipio","uf","lat","long"
"115","Riacho de Santana","RN",-6.25896395,-38.315966525
"116","Riachuelo","RN",-5.81548836666667,-35.8226147666667
"117","Rio do Fogo","RN",-5.27674556666667,-35.3793508333333
"118","Rodolfo Fernandes","RN",-5.77479203333333,-38.0531637666667
"119","Ruy Barbosa","RN",-5.8841251,-35.9354517333333
"120","Santa Cruz","RN",-6.22905255833333,-36.0230005083333
"121","Santa Maria","RN",-5.8436956,-35.696194
"122","Santana do Matos","RN",-5.9555994,-36.6540098428571
"123","Santana do Seridó","RN",-6.76626636666667,-36.7327808
"124","Santo Antônio","RN",-5.90976466666667,-36.1412194
"125","Senador Elói de Souza","RN",-6.0355067,-35.6949325333333
"126","Senador Georgino Avelino","RN",-6.16102093333333,-35.1275961
"127","Serra Negra do Norte","RN",-6.6627644875,-37.4003804375
"128","Serra de São Bento","RN",-6.4203792,-35.7045464666667
"129","Serra do Mel","RN",-5.1996118,-37.0301215666667
"130","Serrinha","RN",-6.27971726666667,-35.4997773666667
"131","Serrinha dos Pintos","RN",-6.15372455,-37.97149065
"132","Severiano Melo","RN",-5.78546883333333,-37.9558076666667
"133","São Bento do Norte","RN",-5.10930027142857,-35.9662050142857
"134","São Bento do Trairí","RN",-6.34249403333333,-36.0837502
"135","São Fernando","RN",-6.3794009,-37.1843392
"136","São Francisco do Oeste","RN",-5.98224346666667,-38.1588080666667
"137","São Gonçalo do Amarante","RN",-5.79145146923077,-35.3305596076923
"138","São José de Mipibu","RN",-6.07211341,-35.23903435
"139","São José do Campestre","RN",-9.35548685714286,-37.5586040142857
"140","São José do Seridó","RN",-6.449732,-36.8747114333333
"141","São João do Sabugi","RN",-6.7178569,-37.2023554285714
"142","São Miguel","RN",-6.2135247,-38.4966363888889
"143","São Paulo do Potengi","RN",-5.89613136666667,-35.7587424333333
"144","São Pedro","RN",-5.9023261,-35.6335232333333
"145","São Rafael","RN",-5.79181752857143,-36.8784542714286
"146","São Tomé","RN",-5.9705662,-36.074486
"147","São Vicente","RN",-6.21963075,-36.683964725
"148","Sítio Novo","RN",-6.10765213333333,-35.9098153
"149","Taboleiro Grande","RN",-5.92581276666667,-38.0432354666667
"150","Taipu","RN",-5.62342495714286,-35.5948216857143
"151","Tangará","RN",-6.19933635714286,-35.8009550571429
"152","Tenente Ananias","RN",-6.46350786666667,-38.1795792666667
