"","municipio","uf","lat","long"
"112","Itaberaí","GO",-16.0259202,-49.8027424555556
"113","Itaguari","GO",-15.9300830333333,-49.6039077
"114","Itaguaru","GO",-15.7617087,-49.6330569
"115","Itajá","GO",-19.0672407142857,-51.5482247
"116","Itapaci","GO",-14.9599549444444,-49.5473199222222
"117","Itapirapuã","GO",-15.825028,-50.6015162
"118","Itapuranga","GO",-15.55922844,-49.92931302
"119","Itarumã","GO",-18.7647975,-51.3554135
"120","Itauçu","GO",-16.1947205,-49.6145017
"121","Itumbiara","GO",-18.4015750653846,-49.2017879153846
"122","Ivolândia","GO",-16.3742463142857,-50.6327970571429
"123","Jandaia","GO",-17.0304838,-50.134347
"124","Jaraguá","GO",-15.74800808,-49.32959855
"125","Jataí","GO",-17.8911269947368,-51.7167749315789
"126","Jaupaci","GO",-16.1781297,-50.9371281
"127","Jesúpolis","GO",-15.951796,-49.3751006
"128","Joviânia","GO",-17.805538,-49.6148845
"129","Jussara","GO",-15.87369376,-50.86827012
"130","Lagoa Santa","GO",-19.1597148,-51.3939245
"131","Leopoldo de Bulhões","GO",-16.6206068714286,-48.7431906428571
"132","Luziânia","GO",-16.2317088125,-47.9372840708333
"133","Mairipotaba","GO",-17.2810802,-49.4930655
"134","Mambaí","GO",-14.4859597,-46.1045089
"135","Mara Rosa","GO",-14.0159968,-49.1797477571429
"136","Marzagão","GO",-17.97578,-48.6461886
"137","Matrinchã","GO",-15.4351451,-50.7339521
"138","Maurilândia","GO",-18.0085692,-50.3170236
"139","Mimoso de Goiás","GO",-15.0579576,-48.1590788
"140","Minaçu","GO",-13.5198805444444,-48.2364324444444
"141","Mineiros","GO",-17.6151748,-52.6274319076923
"142","Moiporá","GO",-16.5462595,-50.7450857
"143","Monte Alegre de Goiás","GO",-13.2467464,-46.90277
"144","Montes Claros de Goiás","GO",-15.9757272666667,-51.5224562333333
"145","Montividiu","GO",-17.4446151,-51.1737126
"146","Montividiu do Norte","GO",-13.1133919,-48.607445
"147","Morrinhos","GO",-17.7275367083333,-49.1086532833333
"148","Morro Agudo de Goiás","GO",-15.3158238,-50.0459025
"149","Mossâmedes","GO",-16.1105209,-50.2227994
"150","Mozarlândia","GO",-14.7395881333333,-50.5435620111111
"151","Mundo Novo","GO",-13.7524788,-50.2833919
"152","Mutunópolis","GO",-13.7328306,-49.2788375
"153","Nazário","GO",-16.5862916,-49.8924664
"154","Nerópolis","GO",-16.4069617625,-49.2189149
"155","Niquelândia","GO",-14.4698427,-48.4560913666667
"156","Nova América","GO",-15.009605,-49.900563
"157","Nova Aurora","GO",-18.0577942,-48.2551332
"158","Nova Crixás","GO",-14.10165878,-50.39121822
"159","Nova Glória","GO",-15.1429362,-49.5784152
"160","Nova Iguaçu de Goiás","GO",-14.2787848,-49.3786212
"161","Nova Roma","GO",-13.7402968,-46.8811948
"162","Nova Veneza","GO",-16.3665709,-49.3205302
"163","Novo Brasil","GO",-16.0353536,-50.7057953
"164","Novo Gama","GO",-16.0611773875,-48.03717525
"165","Novo Planalto","GO",-13.2215078,-49.506717
"166","Orizona","GO",-17.03304865,-48.301975875
"167","Ouro Verde de Goiás","GO",-16.2193852333333,-49.1935571666667
"168","Ouvidor","GO",-18.2529129,-47.8409249
"169","Padre Bernardo","GO",-15.1572768,-48.2827028
"170","Palestina de Goiás","GO",-16.7329695,-51.5339901
"171","Palmeiras de Goiás","GO",-16.5378574222222,-49.8444844
"172","Palmelo","GO",-17.3311468,-48.4264846
"173","Palminópolis","GO",-16.7964688,-50.1625886
"174","Panamá","GO",-18.1649452,-49.2883833
"175","Paranaiguara","GO",-18.9090127,-50.6607842
"176","Paraúna","GO",-16.9754141111111,-50.4800170666667
"177","Perolândia","GO",-17.5242273,-52.0491082
"178","Petrolina de Goiás","GO",-16.1006660375,-49.3355499875
"179","Pilar de Goiás","GO",-14.7611165,-49.5814164
"180","Piracanjuba","GO",-17.29408728,-49.0120493
"181","Piranhas","GO",-16.4304450875,-51.81973185
"182","Pirenópolis","GO",-15.8538035,-48.9585537
"183","Pires do Rio","GO",-17.3028527,-48.2822729111111
"184","Planaltina","GO",-15.4503084,-47.614885
"185","Pontalina","GO",-17.5178723222222,-49.4445766222222
"186","Porangatu","GO",-13.4264606666667,-49.1532454916667
"187","Porteirão","GO",-17.8154088,-50.1649341
"188","Portelândia","GO",-17.3575452,-52.6744206
"189","Posse","GO",-14.0872939090909,-46.3662754818182
"190","Professor Jamil","GO",-17.2508878666667,-49.2391962666667
"191","Quirinópolis","GO",-18.4485318333333,-50.4508595833333
"192","Rialma","GO",-15.3177803,-49.5782140857143
"193","Rianápolis","GO",-15.446501,-49.50746715
"194","Rio Quente","GO",-17.7778529,-48.7697269666667
"195","Rio Verde","GO",-17.7326019107143,-50.8166359035714
"196","Rubiataba","GO",-15.16385274,-49.79987394
"197","Sanclerlândia","GO",-16.2003889222222,-50.3097596111111
"198","Santa Bárbara de Goiás","GO",-16.5695465,-49.6932528333333
"199","Santa Cruz de Goiás","GO",-17.3194702,-48.4807904428571
"200","Santa Fé de Goiás","GO",-15.771835425,-51.096780825
"201","Santa Helena de Goiás","GO",-17.8196438583333,-50.5913676166667
"202","Santa Isabel","GO",-15.2892941,-49.4201945
"203","Santa Rita do Araguaia","GO",-17.329249775,-53.2026058
"204","Santa Rita do Novo Destino","GO",-15.13577375,-49.11768445
"205","Santa Rosa de Goiás","GO",-16.08360645,-49.4947442
"206","Santa Tereza de Goiás","GO",-13.7134922,-49.0177602333333
"207","Santa Terezinha de Goiás","GO",-14.4325145428571,-49.7139076285714
"208","Santo Antônio da Barra","GO",-17.5615109,-50.637008325
"209","Santo Antônio de Goiás","GO",-16.48376075,-49.30950025
"210","Santo Antônio do Descoberto","GO",-15.9630456555556,-48.2636105444444
"211","Senador Canedo","GO",-16.7034091666667,-49.1073689833333
"212","Serranópolis","GO",-18.2960612333333,-51.96777135
"213","Silvânia","GO",-16.6449731444444,-48.6046562111111
"214","Simolândia","GO",-14.4693378666667,-46.4859858666667
"215","São Domingos","GO",-13.4270624,-46.3858222428571
"216","São Francisco de Goiás","GO",-15.928698975,-49.261205725
"217","São João d'Aliança","GO",-14.675844775,-47.512052425
"218","São João da Paraúna","GO",-16.8146523333333,-50.4103702333333
"219","São Luís de Montes Belos","GO",-16.52220928,-50.37285449
