"","municipio","uf","lat","long"
"112","Mata Roma","MA",-3.6209087,-43.1090779
"113","Matinha","MA",-3.0972696,-45.0488911
"114","Matões","MA",-5.5208187,-43.2007116
"115","Matões do Norte","MA",-3.6307562,-44.5529909
"116","Milagres do Maranhão","MA",-3.5558379,-42.6333761
"117","Mirador","MA",-6.36994284285714,-44.3643384142857
"118","Miranda do Norte","MA",-3.5692498,-44.58185685
"119","Mirinzal","MA",-2.0725582,-44.7762889
"120","Montes Altos","MA",-5.8319709,-47.067754
"121","Monção","MA",-3.492755,-45.2501046
"122","Morros","MA",-8.1332299,-45.84624662
"123","Nina Rodrigues","MA",-3.4648184,-43.9052194
"124","Nova Colinas","MA",-7.1164099,-46.2571407
"125","Nova Iorque","MA",-2.928869,-44.935711
"126","Nova Olinda do Maranhão","MA",-2.8081535,-45.7042784
"127","Olho d'Água das Cunhãs","MA",-4.1355251,-45.116959575
"128","Olinda Nova do Maranhão","MA",-2.935497575,-45.062922325
"129","Palmeirândia","MA",-2.681752,-44.9170001
"130","Paraibano","MA",-6.43213266666667,-43.9874160444444
"131","Parnarama","MA",-5.6827442125,-43.0921866125
"132","Passagem Franca","MA",-6.1708953,-43.7845971
"133","Pastos Bons","MA",-6.5998617,-44.0724995
"134","Paulino Neves","MA",-2.7268071,-42.5370876
"135","Paulo Ramos","MA",-4.2733143875,-45.1978145625
"136","Paço do Lumiar","MA",-2.52913674545455,-44.1089758818182
"137","Pedreiras","MA",-4.574351,-44.5986817
"138","Pedro do Rosário","MA",-2.9772717,-45.3464421
"139","Penalva","MA",-3.28965865714286,-45.1746971714286
"140","Peri Mirim","MA",-2.5799044,-44.8551726
"141","Peritoró","MA",-4.3798969,-44.3395538
"142","Pindaré-Mirim","MA",-3.6538509,-45.4241769
"143","Pinheiro","MA",-2.52116655714286,-45.0827402428571
"144","Pio XII","MA",-3.8990595,-45.1757083
"145","Pirapemas","MA",-3.7277579,-44.2234207
"146","Porto Franco","MA",-6.3413115,-47.4015736
"147","Porto Rico do Maranhão","MA",-1.94845085,-44.6343571
"148","Poção de Pedras","MA",-4.73233184285714,-44.8973485571428
"149","Presidente Dutra","MA",-5.29031276,-44.49030292
"150","Presidente Juscelino","MA",-2.92153905,-44.06864075
"151","Presidente Médici","MA",-2.3878191,-45.81610435
"152","Presidente Sarney","MA",-2.5945666,-45.3894578
"153","Presidente Vargas","MA",-3.40917216666667,-44.0237737666667
"154","Primeira Cruz","MA",-2.5411301,-43.3830541
"155","Raposa","MA",-2.43386932857143,-44.1017913571429
"156","Riachão","MA",-7.35989875714286,-46.6158201142857
"157","Ribamar Fiquene","MA",-5.93227068,-47.37980222
"158","Rosário","MA",-2.93954206666667,-44.24184325
"159","Sambaíba","MA",-7.13044236666667,-45.3443493333333
"160","Santa Filomena do Maranhão","MA",-5.49912815,-44.56286415
"161","Santa Helena","MA",-2.23065026666667,-45.2960252777778
"162","Santa Inês","MA",-3.67036238461538,-45.3812359384615
"163","Santa Luzia","MA",-3.97767087272727,-45.6641751454545
"164","Santa Luzia do Paruá","MA",-2.59872276666667,-45.7586214333333
"165","Santa Quitéria do Maranhão","MA",-3.4992814,-42.56458455
"166","Santa Rita","MA",-3.847069,-43.886711
"167","Santana do Maranhão","MA",-3.1103183,-42.4095172
"168","Santo Amaro do Maranhão","MA",-2.4944511,-43.265607
"169","Santo Antônio dos Lopes","MA",-4.8644081,-44.3566428833333
"170","Satubinha","MA",-3.9422856,-45.25185895
"171","Senador Alexandre Costa","MA",-5.2789415,-44.04055715
"172","Senador La Rocque","MA",-5.44583822,-47.292191
"173","Serrano do Maranhão","MA",-1.85060905,-45.12214415
"174","Sucupira do Norte","MA",-6.4796273,-44.18928696
"175","Sucupira do Riachão","MA",-6.4103843,-43.5443643
"176","São Benedito do Rio Preto","MA",-3.333757575,-43.528223
"177","São Bento","MA",-3.33255923636364,-44.9487070272727
"178","São Bernardo","MA",-3.36335641428571,-42.4196104285714
"179","São Domingos do Azeitão","MA",-6.81287785,-44.634585125
"180","São Domingos do Maranhão","MA",-5.57965044285714,-44.3829891857143
"181","São Francisco do Brejão","MA",-5.12513876666667,-47.3872867666667
"182","São Francisco do Maranhão","MA",-6.25114362,-42.8614089
"183","São Félix de Balsas","MA",-7.0797278,-44.8136551666667
"184","São José de Ribamar","MA",-2.56002565,-44.0709608214286
"185","São José dos Basílios","MA",-5.053126,-44.5381486
"186","São João Batista","MA",-2.95444222857143,-44.8053289
"187","São João do Carú","MA",-3.5476539,-46.1618987
"188","São João do Paraíso","MA",-6.45848946666667,-47.0576598666667
"189","São João do Soter","MA",-5.108255,-43.81299985
"190","São João dos Patos","MA",-6.49516968571429,-43.7030587
"191","São Luís","MA",-2.53432703833333,-44.2961883872222
"192","São Luís Gonzaga do Maranhão","MA",-4.3807577625,-44.67102815
"193","São Mateus do Maranhão","MA",-4.04149307142857,-44.4688718
"194","São Pedro da Água Branca","MA",-5.0827075,-48.430215725
