"","municipio","uf","lat","long"
"116","Monsenhor Tabosa","CE",-4.7895309,-40.0606496
"117","Morada Nova","CE",-5.09063086470588,-38.3831353411765
"118","Moraújo","CE",-3.4740688,-40.6733815
"119","Morrinhos","CE",-3.2266113,-40.1228644
"120","Mucambo","CE",-4.271111,-40.830278
"121","Mulungu","CE",-4.2979151,-39.0021585
"122","Nova Olinda","CE",-7.0967813,-39.6806383
"123","Nova Russas","CE",-4.69558132307692,-40.5475558923077
"124","Novo Oriente","CE",-5.5339414,-40.7751443
"125","Ocara","CE",-4.4923566,-38.5958715
"126","Orós","CE",-6.244642,-38.91313359
"127","Pacajus","CE",-4.17051518571429,-38.4647528285714
"128","Pacatuba","CE",-3.97999183571429,-38.6132666571429
"129","Pacoti","CE",-4.2246016,-38.9254279
"130","Pacujá","CE",-3.9895112,-40.6982639
"131","Palhano","CE",-4.7441297,-37.9622349
"132","Palmácia","CE",-4.1513641,-38.8473883
"133","Paracuru","CE",-3.42778712222222,-39.0335289777778
"134","Paraipaba","CE",-3.43456037142857,-39.1476539
"135","Parambu","CE",-6.2094348,-40.6947641
"136","Paramoti","CE",-4.1009596,-39.2343561
"137","Pedra Branca","CE",-5.4528675,-39.7097324
"138","Penaforte","CE",-7.8271795,-39.0875745
"139","Pentecoste","CE",-3.7914875,-39.2661162
"140","Pereiro","CE",-6.0455322,-38.4599624
"141","Pindoretama","CE",-4.02766652,-38.30532876
"142","Piquet Carneiro","CE",-5.797661,-39.4087554
"143","Pires Ferreira","CE",-4.2370279,-40.6366185
"144","Poranga","CE",-4.7476781,-40.9225519
"145","Porteiras","CE",-7.5304525,-39.1225895
"146","Potengi","CE",-7.09260243333333,-40.0291567333333
"147","Potiretama","CE",-5.658148,-38.22336878
"148","Quiterianópolis","CE",-5.846975025,-40.703643475
"149","Quixadá","CE",-4.96308820416667,-39.023620325
"150","Quixelô","CE",-5.95892694,-39.03326692
"151","Quixeramobim","CE",-5.22197982631579,-39.3200385368421
"152","Quixeré","CE",-5.07694881428571,-37.9847024571429
"153","Redenção","CE",-4.23037004166667,-38.7296111833333
"154","Reriutaba","CE",-4.134202375,-40.5737601625
"155","Russas","CE",-4.93811282222222,-37.9735771388889
"156","Saboeiro","CE",-6.5406195,-39.9071124777778
"157","Salitre","CE",-7.28264911666667,-40.45498195
"158","Santa Quitéria","CE",-4.33156920666667,-40.1563723666667
"159","Santana do Acaraú","CE",-3.4458476,-40.202475675
"160","Santana do Cariri","CE",-7.18630823333333,-39.7364819166667
"161","Senador Pompeu","CE",-5.58828097692308,-39.3712619461539
"162","Senador Sá","CE",-3.349547625,-40.462309075
"163","Sobral","CE",-3.69117014285714,-40.3427907428571
"164","Solonópole","CE",-5.72626798181818,-39.0148130272727
"165","São Benedito","CE",-4.045927,-40.86614732
"166","São Gonçalo do Amarante","CE",-3.59305321764706,-38.9564899235294
"167","São João do Jaguaribe","CE",-5.2768121,-38.26821332
"168","São Luís do Curu","CE",-3.67085181428571,-39.2501925428571
"169","Tabuleiro do Norte","CE",-5.26049339,-38.11815979
"170","Tamboril","CE",-4.83218300769231,-40.3213740769231
"171","Tarrafas","CE",-6.68395202,-39.75893334
"172","Tauá","CE",-5.99983643,-40.305147905
"173","Tejuçuoca","CE",-3.95956378333333,-39.5625787833333
"174","Tianguá","CE",-3.72691245882353,-40.9909403588235
"175","Trairi","CE",-3.27614818333333,-39.2679312
"176","Tururu","CE",-3.60021802,-39.4221226
"177","Ubajara","CE",-3.85321736666667,-40.926533425
"178","Umari","CE",-5.01990401428571,-39.3858778857143
"179","Umirim","CE",-3.6789313,-39.3531770625
"180","Uruburetama","CE",-3.62957957,-39.50599175
"181","Uruoca","CE",-3.31560075714286,-40.557197
"182","Varjota","CE",-4.19282798,-40.47904432
"183","Viçosa do Ceará","CE",-3.56214317333333,-41.09343204
"184","Várzea Alegre","CE",-6.22840046,-39.7385235
