"","municipio","uf","lat","long"
"113","Cardoso","SP",-20.0789146888889,-49.9130779222222
"114","Casa Branca","SP",-21.77138319,-47.08945197
"115","Castilho","SP",-20.8710614,-51.4873282
"116","Catanduva","SP",-21.1398344791667,-48.9755259666667
"117","Catiguá","SP",-21.0499604666667,-48.3928061666667
"118","Caçapava","SP",-23.1014745416667,-45.7053772166667
"119","Cedral","SP",-20.9038216,-49.2682509
"120","Cerqueira César","SP",-23.04162977,-49.16713122
"121","Cerquilho","SP",-23.1747486444444,-47.7434789888889
"122","Cesário Lange","SP",-23.2288284,-47.9504714
"123","Charqueada","SP",-22.5109746,-47.7774545333333
"124","Chavantes","SP",-23.0437420375,-49.7163295625
"125","Clementina","SP",-21.5640906,-50.4493727
"126","Colina","SP",-20.715833975,-48.5384561125
"127","Colômbia","SP",-20.1779832333333,-48.6889496
"128","Conchal","SP",-22.3299674,-47.173128
"129","Conchas","SP",-23.0106012727273,-48.0174049545455
"130","Cordeirópolis","SP",-22.4810056333333,-47.4562314333333
"131","Coroados","SP",-21.3579263666667,-50.2881421333333
"132","Coronel Macedo","SP",-23.6395517,-49.3129582
"133","Corumbataí","SP",-22.2204308,-47.6255308
"134","Cosmorama","SP",-20.4766637,-49.7744849
"135","Cosmópolis","SP",-22.6449180875,-47.1943943625
"136","Cotia","SP",-23.615532,-46.9296971904762
"137","Cravinhos","SP",-21.3383483166667,-47.7313462833333
"138","Cristais Paulista","SP",-20.3990095,-47.4278189
"139","Cruzeiro","SP",-22.5705914933333,-44.9605709666667
"140","Cruzália","SP",-22.7421684,-50.7926639
"141","Cubatão","SP",-23.8894119473684,-46.4257976842105
"142","Cunha","SP",-23.06728734,-44.94692135
"143","Cássia dos Coqueiros","SP",-21.2805035,-47.1720647
"144","Cândido Mota","SP",-22.74659599,-50.38843279
"145","Cândido Rodrigues","SP",-21.3259698,-48.6309049
"146","Descalvado","SP",-21.90467712,-47.61989261
"147","Diadema","SP",-23.6914338935484,-46.6193436387097
"148","Dirce Reis","SP",-20.4648514,-50.6064553
"149","Divinolândia","SP",-21.6619748666667,-46.736744
"150","Dobrada","SP",-21.5187911,-48.3967599
"151","Dois Córregos","SP",-22.3683552333333,-48.3838684333333
"152","Dolcinópolis","SP",-20.1237405,-50.5113687
