"","municipio","uf","lat","long"
"111","Rio Sono","TO",-9.34889335,-47.88212425
"112","Rio da Conceição","TO",-11.39241005,-46.877121875
"113","Rio dos Bois","TO",-9.322910225,-48.538000925
"114","Sampaio","TO",-5.353717275,-47.875721925
"115","Sandolândia","TO",-12.52987765,-49.9326226
"116","Santa Fé do Araguaia","TO",-7.15117925,-48.706794225
"117","Santa Maria do Tocantins","TO",-8.7637518,-47.6222829
"118","Santa Rita do Tocantins","TO",-10.86216855,-48.91201505
"119","Santa Rosa do Tocantins","TO",-11.443369225,-48.11841945
"120","Santa Tereza do Tocantins","TO",-10.286224825,-47.791969075
"121","Santa Terezinha do Tocantins","TO",-6.436506575,-47.66425635
"122","Silvanópolis","TO",-11.145821125,-48.1716216
"123","Sucupira","TO",-12.0084198,-48.9462724666667
"124","São Bento do Tocantins","TO",-5.91824995,-48.059385125
"125","São Félix do Tocantins","TO",-10.1761835666667,-46.5874008
"126","São Miguel do Tocantins","TO",-5.55645972,-47.57528064
"127","São Salvador do Tocantins","TO",-12.74399375,-48.23818335
"128","São Sebastião do Tocantins","TO",-5.2651198,-48.20034935
"129","São Valério da Natividade","TO",-11.6540047,-48.2779231
"130","Sítio Novo do Tocantins","TO",-5.60236195,-47.6392933
"131","Taguatinga","TO",-12.4006788363636,-46.4275923181818
"132","Taipas do Tocantins","TO",-12.234443075,-46.907525675
"133","Talismã","TO",-12.795147075,-49.09357795
"134","Tocantinópolis","TO",-6.32917446923077,-47.4169959
"135","Tocantínia","TO",-9.7071642625,-48.379026575
"136","Tupirama","TO",-8.9769482,-48.1928394
"137","Tupiratins","TO",-8.3884188,-48.1192788
"138","Wanderlândia","TO",-6.84980196,-47.96427314
"139","Xambioá","TO",-6.40946491,-48.53481929
