"","municipio","uf","lat","long"
"117","Maturéia","PB",-7.2664842,-37.3491898
"118","Mogeiro","PB",-7.2948532,-35.47938145
"119","Montadas","PB",-7.086815,-35.9448088
"120","Monte Horebe","PB",-7.2126349,-38.5753171
"121","Monteiro","PB",-7.89217317857143,-37.12535475
"122","Mulungu","PB",-7.02434,-35.4594219
"123","Mãe d'Água","PB",-7.252786,-37.4328484
"124","Natuba","PB",-7.628328,-35.5727012
"125","Nazarezinho","PB",-6.9116831,-38.3196549
"126","Nova Floresta","PB",-6.4547115,-36.2030643
"127","Nova Olinda","PB",-7.471787,-38.0385522
"128","Nova Palmeira","PB",-6.6788929,-36.4157002
"129","Olho d'Água","PB",-7.2060815,-37.7531959
"130","Olivedos","PB",-6.9852851,-36.237339
"131","Ouro Velho","PB",-7.6214177,-37.1527916
"132","Parari","PB",-7.3160771,-36.6556435
"133","Passagem","PB",-7.1152364,-37.0473184
"134","Patos","PB",-7.02754541935484,-37.2767825580645
"135","Paulista","PB",-6.58772335,-37.61023025
"136","Pedra Branca","PB",-7.4265367,-38.0648754
"137","Pedra Lavrada","PB",-6.7537834,-36.4703406
"138","Pedras de Fogo","PB",-7.3753586,-35.1387866
"139","Pedro Régis","PB",-6.6518635,-35.2671911
"140","Piancó","PB",-7.1980233,-37.9295372
"141","Picuí","PB",-6.547271,-36.3620906
"142","Pilar","PB",-7.2704508,-35.2543325
"143","Pilões","PB",-6.903997,-35.6301262
"144","Pilõezinhos","PB",-6.8823849,-35.5406334
"145","Pirpirituba","PB",-6.7802542,-35.488603
"146","Pitimbu","PB",-7.470306725,-34.8130784
"147","Pocinhos","PB",-7.0739879,-36.0611707
"148","Pombal","PB",-6.76955309285714,-37.7980394928571
"149","Poço Dantas","PB",-6.3833442,-38.51157552
"150","Poço de José de Moura","PB",-6.57008945,-38.5248671
"151","Prata","PB",-7.6995065625,-37.1055924875
"152","Princesa Isabel","PB",-7.7364029,-37.9879477416667
"153","Puxinanã","PB",-7.18380156666667,-35.9357459333333
"154","Queimadas","PB",-7.36211385,-35.90274099
"155","Quixabá","PB",-7.05063806666667,-37.1547131
"156","Remígio","PB",-6.8929823875,-35.83112615
"157","Riacho de Santo Antônio","PB",-7.6851787,-36.1585518
"158","Riacho dos Cavalos","PB",-6.436980875,-37.6482356
"159","Riachão","PB",-6.723291625,-35.631180925
"160","Riachão do Bacamarte","PB",-7.2575513,-35.6678277666667
"161","Riachão do Poço","PB",-7.16979733333333,-35.2874891
"162","Rio Tinto","PB",-6.80306910909091,-35.0617650454545
"163","Salgadinho","PB",-7.0967366,-36.8459823
"164","Salgado de São Félix","PB",-7.36291644,-35.43758776
"165","Santa Cecília","PB",-7.7411383,-35.8763505
"166","Santa Cruz","PB",-6.5259677,-38.0565317
"167","Santa Helena","PB",-6.878788,-37.4178821333333
"168","Santa Inês","PB",-7.628725,-38.5599971
"169","Santa Luzia","PB",-6.86656401818182,-36.9197681909091
"170","Santa Rita","PB",-7.12280042222222,-34.9790302222222
"171","Santa Teresinha","PB",-7.08576706666667,-37.4522475
"172","Santana de Mangueira","PB",-7.54956333333333,-38.3209154666667
"173","Santana dos Garrotes","PB",-7.3866382375,-37.97335505
"174","Santarém","PB",-6.4700101,-38.4789048
"175","Santo André","PB",-7.2147793,-36.6268509333333
"176","Sapé","PB",-7.09419389166667,-35.2323465833333
"177","Seridó","PB",-6.913211625,-36.3922319
"178","Serra Branca","PB",-7.48669599,-36.66444813
"179","Serra Grande","PB",-7.21045023333333,-38.3654505666667
"180","Serra Redonda","PB",-7.1850361,-35.6854285333333
"181","Serra da Raiz","PB",-6.6857253,-35.4343638
"182","Serraria","PB",-6.81833824444444,-35.6319676444444
"183","Sertãozinho","PB",-6.73803533333333,-35.4345775
"184","Sobrado","PB",-7.16508945,-35.227187625
"185","Soledade","PB",-7.05757445,-36.3635009
"186","Solânea","PB",-6.7673689,-35.7150880555556
"187","Sossêgo","PB",-6.76686886666667,-36.2481310666667
"188","Sousa","PB",-6.76474276956522,-38.2285391695652
"189","Sumé","PB",-7.67060553333333,-36.8819684444444
"190","São Bentinho","PB",-6.89586756666667,-37.7285649666667
"191","São Bento","PB",-6.48834122222222,-37.4488314666667
"192","São Domingos de Pombal","PB",-6.8272286,-37.9000636
