"","municipio","uf","lat","long"
"117","Dias d'Ávila","BA",-12.61709987,-38.29468613
"118","Dom Basílio","BA",-13.7722164,-41.788843
"119","Dom Macedo Costa","BA",-12.9764109,-39.1490079
"120","Dário Meira","BA",-14.4211639,-39.9023259
"121","Elísio Medrado","BA",-12.9330501,-39.5124036
"122","Encruzilhada","BA",-15.5301622,-40.9101835
"123","Entre Rios","BA",-11.9385894076923,-38.0668797307692
"124","Esplanada","BA",-12.1060288666667,-38.0515074166667
"125","Euclides da Cunha","BA",-10.5060624,-39.0092396
"126","Eunápolis","BA",-16.373078552381,-39.5748073857143
"127","Feira da Mata","BA",-14.1994115,-44.2876327
"128","Feira de Santana","BA",-12.254474024,-38.9581064333333
"129","Filadélfia","BA",-10.7412485,-40.1308253
"130","Firmino Alves","BA",-14.9849049,-39.9259691
"131","Floresta Azul","BA",-14.8476826,-39.6563608
"132","Formosa do Rio Preto","BA",-11.0385807,-45.1785609
"133","Fátima","BA",-10.5930658,-38.2170327
"134","Gandu","BA",-13.7328737,-39.4756016
"135","Gavião","BA",-11.4712692,-39.7790286
"136","Gentio do Ouro","BA",-11.4319364,-42.5162507
"137","Glória","BA",-9.3459229,-38.2727807
"138","Gongogi","BA",-14.3265641,-39.4638414
"139","Governador Mangabeira","BA",-12.5991299,-39.0210124
"140","Guajeru","BA",-14.5480723,-41.9391354
"141","Guanambi","BA",-14.21628064375,-42.78389910625
"142","Guaratinga","BA",-16.5631026,-39.7825679
"143","Heliópolis","BA",-10.6850733,-38.2885073
"144","Iaçu","BA",-12.7595681,-40.2123767
"145","Ibiassucê","BA",-14.2588142,-42.2600172
"146","Ibicaraí","BA",-14.8414297,-39.5927593
"147","Ibicoara","BA",-13.4113792,-41.2828226
"148","Ibicuí","BA",-14.829887,-39.9828622
"149","Ibipeba","BA",-11.6413883,-42.0126144
"150","Ibipitanga","BA",-12.8792165,-42.4832876
"151","Ibiquera","BA",-12.6478874,-40.9390779
"152","Ibirapitanga","BA",-14.1513842,-39.3815435
"153","Ibirapuã","BA",-17.6673137,-40.1095037
"154","Ibirataia","BA",-14.0694934,-39.6405254
"155","Ibitiara","BA",-12.6564696,-42.2221454
"156","Ibititá","BA",-11.5454208,-41.975477
"157","Ibotirama","BA",-12.5262083545455,-43.3622660181818
"158","Ichu","BA",-11.7480576,-39.1857245
"159","Igaporã","BA",-13.7681649,-42.7208017
"160","Igrapiúna","BA",-13.8252578,-39.1304931
"161","Iguaí","BA",-14.75730031,-40.09031874
"162","Ilhéus","BA",-14.7938998685185,-39.0357436888889
"163","Inhambupe","BA",-11.793637,-38.3521992
"164","Ipecaetá","BA",-12.2989457,-39.3030051
"165","Ipiaú","BA",-14.1351736,-39.7350552
"166","Ipirá","BA",-12.1539243,-39.7450293
"167","Ipupiara","BA",-11.8167094,-42.616204
"168","Irajuba","BA",-13.23691,-40.0698653
"169","Iramaia","BA",-13.1651796625,-41.009590875
"170","Iraquara","BA",-12.2481002,-41.6209774
"171","Irará","BA",-12.047057,-38.7537996
"172","Irecê","BA",-11.3000962761905,-41.8566760380952
"173","Itabela","BA",-16.5729506333333,-39.5599490444444
"174","Itaberaba","BA",-12.5157766,-40.304037
"175","Itabuna","BA",-14.7938867609756,-39.2804719073171
"176","Itacaré","BA",-14.2767345,-38.9988458
"177","Itaeté","BA",-12.9834763,-40.9774547
"178","Itagi","BA",-14.1490822,-40.0126363
"179","Itagibá","BA",-14.2823822,-39.8462283
"180","Itagimirim","BA",-16.0867734,-39.6195317
"181","Itaguaçu da Bahia","BA",-11.0130932,-42.4011393
"182","Itaju do Colônia","BA",-15.1428651,-39.7265188
"183","Itajuípe","BA",-14.6851592,-39.3644433
"184","Itamaraju","BA",-17.0464916357143,-39.5386956214286
"185","Itamari","BA",-13.7782066,-39.6898983
"186","Itambé","BA",-15.2454452,-40.6243098
"187","Itanagra","BA",-12.2603091,-38.0509895
"188","Itanhém","BA",-17.1501806,-40.3286643
"189","Itaparica","BA",-12.91538485,-38.6598311916667
"190","Itapebi","BA",-15.9525508,-39.5338018
"191","Itapetinga","BA",-15.2435574782609,-40.2454139217391
"192","Itapicuru","BA",-11.3100862,-38.2364287
"193","Itapitanga","BA",-14.4162074,-39.5457132
"194","Itapé","BA",-14.8765282,-39.4330591
"195","Itaquara","BA",-13.4527004,-39.9375896
"196","Itarantim","BA",-15.6557733,-40.0580573
"197","Itatim","BA",-12.7136916,-39.6933977
"198","Itiruçu","BA",-13.5073504,-40.1420193
"199","Itiúba","BA",-10.6772064,-39.8549182
"200","Itororó","BA",-15.1174304,-40.0680684
"201","Ituaçu","BA",-13.8123954,-41.2931234
"202","Ituberá","BA",-13.7316727111111,-39.1502509666667
"203","Iuiú","BA",-14.4140298,-43.5460328
"204","Jaborandi","BA",-13.59863975,-44.50604155
"205","Jacaraci","BA",-14.8387144,-42.41851305
"206","Jacobina","BA",-11.1893068354839,-40.533414116129
"207","Jaguaquara","BA",-13.5287178,-39.9767841
"208","Jaguarari","BA",-10.2435814,-40.1844191
"209","Jaguaripe","BA",-13.107831,-38.8891611
"210","Jandaíra","BA",-11.5589982,-37.7851885
"211","Jequié","BA",-13.8517869210526,-40.071252868421
"212","Jeremoabo","BA",-10.0639584,-38.340707
"213","Jiquiriçá","BA",-13.2410228,-39.5725705
"214","Jitaúna","BA",-13.9902905,-39.8924181
"215","João Dourado","BA",-11.3488621,-41.6651544
"216","Juazeiro","BA",-9.42129455476191,-40.5043952738095
"217","Jucuruçu","BA",-16.8298153,-40.1648634
"218","Jussara","BA",-11.048767,-41.9699312
"219","Jussari","BA",-15.1694367,-39.4882171
"220","Jussiape","BA",-13.5173193,-41.5910331
"221","Lafaiete Coutinho","BA",-13.6364371,-40.212068
"222","Lagoa Real","BA",-14.0350492,-42.143687
"223","Laje","BA",-13.1644215,-39.4330874
"224","Lajedinho","BA",-12.4326943,-40.8700101
"225","Lajedo do Tabocal","BA",-13.450151,-40.2392769
"226","Lajedão","BA",-17.5922429,-40.3417553
"227","Lamarão","BA",-10.2792398,-39.0818682666667
"228","Lapão","BA",-11.3828761,-41.8311297
"229","Lauro de Freitas","BA",-12.894041055,-38.32440713
"230","Lençóis","BA",-12.5570843,-41.3920641
"231","Licínio de Almeida","BA",-14.68275,-42.5073928
"232","Livramento de Nossa Senhora","BA",-13.6431716,-41.8422221
"233","Luís Eduardo Magalhães","BA",-12.0847065714286,-45.7971467857143
